"id","title","description","availability","inventory","condition","price","sale_price","link","image_link","gtin","is_bundle","age_group","google_product_category"
"1907710689370","The Notorious B.I.G. - Ready to Die","Ready To Die has become a classic so canonized that all praise can’t help but feel empty. Ready to Die comes in newly mastered multi-color vinyl.","in stock",450,"new","50.00 USD","","https://www.vinylmeplease.com/products/the-notorious-b-i-g-ready-to-die","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/ready_to_die_vinyl.jpg?v=1642183099","810143932270","no","adult","543523"
"4570855735386","The Strokes - Room On Fire","The Strokes’ 2003 sophomore album Room on Fire presents the New York City rock quintet that ruled the aughts in an undersung, albeit peak moment. We have it here on 180g ""Meet Me In The Bathroom Tile""-color vinyl with an original art print.","in stock",496,"new","42.00 USD","","https://www.vinylmeplease.com/products/the-strokes-room-on-fire","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/room_on_fire_vinyl_store12479824.jpg?v=1607626962","810143930696","no","adult","543523"
"4660052459610","OutKast - Stankonia","The 20th Anniversary edition of OutKast's landmark 2000 album, it is the Essentials Record of the Month for October 2020. It's on exclusive black and white galaxy vinyl.","in stock",18,"new","50.00 USD","","https://www.vinylmeplease.com/products/outkast-stankonia-essentials","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/stankonia_vinyl_store_083675.jpg?v=1600202678","810143930627","no","adult","543523"
"4418813296730","Aretha Franklin - I Never Loved A Man...","‘I Never Loved A Man The Way I Love You’ is the December Essentials Record of the Month, a deluxe AAA reissue on purple & white color vinyl cased in a heavyweight jacket with lyric book insert.","in stock",721,"new","42.00 USD","","https://www.vinylmeplease.com/products/i-never-loved-a-man","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/i_never_loved_a_man_vinyl_store_392370b8-c968-4a9f-b88e-2582d5f4c33b.jpg?v=1574798616","81227909550","no","adult","543523"
"4709532139610","Erykah Badu - Mama's Gun","Erykah Badu's seminal sophomore album is the VMP Essentials pick for November, 2020. It comes on 2LP scarlet and gold vinyl, and was remastered by Barry Grint at Alchemy Mastering.","out of stock",0,"new","50.00 USD","","https://www.vinylmeplease.com/products/erykah-badu-mamas-gun","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/mamas_gun_vinyl_store08967564.jpg?v=1603143859","602507475017","no","adult","543523"
"1907667861594","Kevin Morby - City Music","We have Kevin Morby's fourth LP as a solo performer, City Music. It comes as a white & orange tie-dye vinyl LP.","in stock",251,"new","42.00 USD","","https://www.vinylmeplease.com/products/kevin-morby-city-music","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/city_music_vinyl.jpg?v=1564066822","810143932317","no","adult","543523"
"6685136257114","Beastie Boys - Check Your Head","Check Your Head, the genre-busting third album from the Beastie Boys, is the VMP Essentials Record of the Month for November 2022. Celebrating the record's 30th anniversary, our edition is pressed on exclusive Burgundy/Dark Red vinyl with AAA lacquers cut from the original master tapes by Ryan Smith, with Listening Notes from Mark Ronson and a show poster.","in stock",201,"new","50.00 USD","","https://www.vinylmeplease.com/products/beastie-boys-check-your-head","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/check_your_head_store.jpg?v=1663015531","843563150450","no","adult","543523"
"1907775504474","The Silvertones - Silver Bullets","This is the first reissue of Silver Bullets since its 1973 release. Our edition comes on vanilla sky vinyl in a heavyweight tip-on jacket, complete with a custom lyric sheet.","in stock",395,"new","42.00 USD","","https://www.vinylmeplease.com/products/the-silvertones-silver-bullets","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/silver_bullet_vinyl.jpg?v=1564070586","810143931938","no","adult","543523"
"6619749646426","Aaliyah - Aaliyah","Aaliyah is the third and final self-titled album from the R&B and pop icon, and the VMP Essentials Record of the Month for April 2022. It's here on exclusive 2LP Red & Gold Galaxy colored vinyl, half-speed mastered by Barry Grint at Alchemy Mastering at AIR.","in stock",303,"new","0.00 USD","50.00 USD","https://www.vinylmeplease.com/products/aaliyah-aaliyah","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/aaliyah_vinyl_store.jpg?v=1648223477","194690568381","no","adult","543523"
"6707413909594","Bob Dylan - Blonde On Blonde","Blonde on Blonde, Bob Dylan's 1966 mercurial masterpiece, is the VMP Essentials Record of the Month for December 2022. Our edition is pressed on 2LP ""Blonde on Blonde"" colored vinyl from AAA lacquers cut from the original mono master tapes by Ryan Smith, with Listening Notes from Michael Simmons and an art print by Elio Moavero.","in stock",1270,"new","50.00 USD","","https://www.vinylmeplease.com/products/bob-dylan-blonde-on-blonde","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/blonde_on_blonde_store.jpg?v=1668634303","196587093617","no","adult","543523"
"1907810893914","Townes Van Zandt - For the Sake of the Song","Townes Van Zandt’s work is a love language understood by all who find it, yet one that remains acutely difficult to translate to those who haven’t.","in stock",402,"new","42.00 USD","","https://www.vinylmeplease.com/products/townes-van-zandt-for-the-sake-of-the-song","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/for_the_sake_of_the_song_vinyl_store.jpg?v=1564072086","810143931679","no","adult","543523"
"6619749744730","Modest Mouse - The Lonesome Crowded West","The Lonesome Crowded West is the second studio album by the seminal Pacific Northwest indie rock band Modest Mouse, and the VMP Essentials Record of the Month for March 2022. It's here on “Bottom of the Sky” colored vinyl with lacquers cut by Bob Weston of Chicago Mastering Service, Listening Notes by Scott Swayze and an art print by Violet Aveline.","in stock",736,"new","50.00 USD","","https://www.vinylmeplease.com/products/modest-mouse-the-lonesome-crowded-west","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/lonesome_crowded_west_mock.jpg?v=1639636169","842812155406","no","adult","543523"
"6554890469466","Sigur Rós - Ágætis Byrjun","Ágætis byrjun is the groundbreaking second studio album from Icelandic band Sigur Rós and the VMP Essentials Record of the Month for January 2022. It’s here on 2LP Deep Blue vinyl and comes with an exclusive Listening Notes booklet by Martin Aston and an art print by Gotti Bernhöft.","in stock",584,"new","50.00 USD","","https://www.vinylmeplease.com/products/sigur-ros-agaetis-byrjun","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/ageatis_byrjun_vinyl_store.jpg?v=1639629648","190296381140","no","adult","543523"
"4461488078938","Dirty Projectors - Bitte Orca","Dirty Projectors' breakthrough 2009 LP 'Bitte Orca' is January 2020's Essentials Record of the Month. It comes on blue and red color in clear vinyl.","in stock",725,"new","50.00 USD","","https://www.vinylmeplease.com/products/dirty-projectors-bitte-orca","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/bitte_orca_vinyl_store.jpg?v=1577118867","810143930764","no","adult","543523"
"6720603062362","Justice - †","The 15th-anniversary edition of Justice’s 2007 debut album, †, is the VMP Essentials Record of the Month for June 2022. It's here on exclusive 2LP Gold Nugget vinyl, with lacquers cut at 45 RPM by Graeme Durham at The Exchange.","in stock",392,"new","50.00 USD","","https://www.vinylmeplease.com/products/justice-cross","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/cross_vinyl_store.jpg?v=1647442827","843563149119","no","adult","543523"
"6707414007898","Interpol - Turn On The Bright Lights","Turn on the Bright Lights, the era and genre-defying 2002 breakout debut from Interpol, is the VMP Essentials Record of the Month for September 2022. Celebrating the record's 20th anniversary, it's here on exclusive Red vinyl, on 2LP for the very first time, with lacquers cut by Barry Grint of Alchemy Mastering at AIR and an art print by Nicholas Law.","in stock",304,"new","50.00 USD","","https://www.vinylmeplease.com/products/interpol-turn-on-the-bright-lights","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/turn_on_the_bright_lights_store.jpg?v=1655386522","744861054597","no","adult","543523"
"1907860897882","Experience Unlimited - Free Yourself","This is the definitive reissue of Free Yourself, lacquered directly from the original master tapes by legendary Los Angeles mastering engineer Bernie Grundman.","in stock",204,"new","42.00 USD","","https://www.vinylmeplease.com/products/experience-unlimited-free-yourself","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/free_yourself_vinyl_store.jpg?v=1564075148","810143931198","no","adult","543523"
"6552257527898","Grizzly Bear - Veckatimest","Grizzly Bear's third studio album, Veckatimest, is the VMP Essentials Record of the Month for October 2021. It's here on 2LP Pink & Orange vinyl, half-speed mastered by Barry Grint and cut at 45 RPM.","in stock",836,"new","50.00 USD","","https://www.vinylmeplease.com/products/grizzly-bear-veckatimest","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/veckatimest_vinyl_store484702398.jpg?v=1632320827","843563144671","no","adult","543523"
"6575299330138","The Meters - Rejuvenation","Rejuvenation, the 1974 record from The Meters that effortlessly blends New Orleans’ funk, soul and R&B, is the VMP Essentials Record of the Month for December 2021. It’s here on Neon Yellow vinyl with AAA lacquers cut from the original analog tapes by Ryan Smith at Sterling Sound.","in stock",1272,"new","42.00 USD","","https://www.vinylmeplease.com/products/the-meters-rejuvenation","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/rejuvenation_vinyl_store489023.jpg?v=1632252690","810143932959","no","adult","543523"
"4799531122778","DARKSIDE - Psychic","Psychic is the groundbreaking debut from electronic music duo DARKSIDE, Nicolas Jaar and Dave Harrington, and we have it on exclusive 2LP Crystal Ball vinyl. It's the VMP Essentials Record of the month for May 2021.","in stock",1016,"new","50.00 USD","","https://www.vinylmeplease.com/products/darkside-psychic","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/psychic_vinyl_store2348903.jpg?v=1616512475","744861103509","no","adult","543523"
"6572777799770","Grimes - Visions","Visions is the breakout third studio album from the game-changing internet electro-pop martian Grimes, and the VMP Essentials Record of the Month for February 2022. It’s here on Magenta & Green Galaxy vinyl with lacquers cut by Barry Grint at Alchemy Mastering at AIR, with an art print and Liner Notes booklet by Grimes herself.","in stock",720,"new","42.00 USD","","https://www.vinylmeplease.com/products/grimes-visions","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/visions_mock.jpg?v=1642527296","609008307816","no","adult","543523"
"6707413844058","Bruce Springsteen - Nebraska","Nebraska, the massively influential 1982 album from Bruce Springsteen, is the VMP Essentials Record of the Month for October 2022. Celebrating the record's 40th anniversary, our edition is half-speed mastered by Barry Grint at Alchemy Mastering at AIR and pressed on exclusive Black Smoke vinyl, with an art print by Justin A. McHugh.","in stock",2605,"new","42.00 USD","","https://www.vinylmeplease.com/products/bruce-springsteen-nebraska","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/nebraska_vinyl_store_d0a97a6d-a525-4752-af35-54158bdd5e71.jpg?v=1663012333","196587049218","no","adult","543523"
"6769276616794","AIR - Moon Safari","Moon Safari, the 1998 debut from the French electronic duo AIR, is the VMP Essentials Record of the Month for February 2023. Our 25th-anniversary edition is pressed on exclusive 180g ""Sea of Tranquility"" colored vinyl with lacquers cut by Marie Pieprrzownik at Translab Mastering Studios, and comes with Listening Notes by Sophie Frances Kemp and an art print by Mike Mills.","in stock",263,"new","42.00 USD","","https://www.vinylmeplease.com/products/air-moon-safari","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/moon_safari_store1lp.jpg?v=1671126511","190296159305","no","adult","543523"
"6685136322650","Thin Lizzy - Jailbreak","Jailbreak, the breakout 1976 album from Irish rockers Thin Lizzy, is the VMP Essentials Record of the Month for August 2022. It's here on exclusive ""Overmaster Orange"" colored vinyl with lacquers cut by Cohearant Audio's Kevin Grey, with an art print by Jim Fitzpatrick.","in stock",2296,"new","42.00 USD","","https://www.vinylmeplease.com/products/thin-lizzy-jailbreak","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/jailbreak_store.jpg?v=1655386612","843563150443","no","adult","543523"
"6663407927386","Bright Eyes - I'm Wide Awake, It's Morning","I'm Wide Awake, It's Morning, the indie rock classic from Bright Eyes, is the VMP Essentials Record of the Month for July 2022. It's here on exclusive Red Marble vinyl with lacquers cut by Cicely Balston at Alchemy Mastering at AIR, with an art print by Butch Hogan.","in stock",2478,"new","42.00 USD","","https://www.vinylmeplease.com/products/bright-eyes-im-wide-awake-its-morning","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/i_m_wide_awake_its_morning_store.jpg?v=1655219528","656605159034","no","adult","543523"
"6724124541018","Grateful Dead - Anthem of the Sun","Anthem Of The Sun, the 1968 psychedelic masterpiece from The Grateful Dead, is the VMP Essentials Record of the Month for January 2023. Our edition is the original mix of the record, pressed on exclusive 180g ""Noonday Sun"" colored vinyl with AAA lacquers cut from the master tapes by Chris Bellman at Bernie Grundman Mastering, and comes with Listening Notes from Grateful Dead archivist and legacy manager David Lemieux and an art print by Jeremy Dean.","in stock",1460,"new","42.00 USD","","https://www.vinylmeplease.com/products/the-grateful-dead-anthem-of-the-sun","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/anthem_of_the_sun.jpg?v=1670615959","810143932843","no","adult","543523"
"4556799344730","Caroline Rose - Superstar","Third LP from VMP favorite Caroline Rose, Superstar is the Essentials Record of the Month for March 2020.","in stock",384,"new","42.00 USD","","https://www.vinylmeplease.com/products/caroline-rose-superstar","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/superstar_vinyl_store_25c44ded-ef38-419f-9746-fb60b03d1d83.jpg?v=1582588568","607396537914","no","adult","543523"
"1907863847002","Outkast - Southernplaya..","“I mean, it's all social commentary, you know what I mean? We might be some of the greatest storytellers ever when it comes to music, and you want to paint a picture and evoke certain emotions...""","in stock",459,"new","50.00 USD","","https://www.vinylmeplease.com/products/outkast-southernplayalisticadillacmuzik","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/southernplayalistic_vinyl_store.jpg?v=1564075304","810143931112","no","adult","543523"
"6834037227610","Sly and the Family Stone - There's a Riot Goin' On","There's a Riot Goin' On, the ominously funky masterpiece from Sly & The Family Stone, is the VMP Essentials Record of the Month for July 2023. It's here on 180g ""Luv 'N Haight"" colored vinyl with AAA lacquers cut from tapes by Ryan Smith of Sterling Sound.","in stock",865,"new","42.00 USD","","https://www.vinylmeplease.com/products/sly-and-the-family-stone-theres-a-riot-goin-on","https://cdn.shopify.com/s/files/1/0069/3465/9162/files/theres_a_riot_goin_on_ROTM.jpg?v=1686260629","196587639211","no","adult","543523"
"4827523973210","Beverly Glenn-Copeland - Beverly Glenn-Copeland","The definitive vinyl release of Glenn-Copeland's 1971 self-titled album is the VMP Essentials Record of the Month for August 2021. It's here on 180g ""Windows of Rain"" Galaxy Vinyl.","in stock",2630,"new","42.00 USD","","https://www.vinylmeplease.com/products/beverly-glenn-copeland-beverly-glenn-copeland","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/bgc_mock.jpg?v=1624379785","843563140567","no","adult","543523"
"4371977994330","Fiona Apple - The Idler Wheel...","The first reissue of Fiona Apple's sensational 2012 fourth album, we have it here on 180g black vinyl.","in stock",378,"new","38.00 USD","","https://www.vinylmeplease.com/products/the-idler-wheel","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/idler_wheel_vinyl_store_2.jpg?v=1573597457","190759395714","no","adult","543523"
"4836258938970","Public Enemy - Fear of a Black Planet","Public Enemy's third and most successful album, Fear of a Black Planet, is the VMP Hip-Hop Record of the Month for September 2021. It's here on ""Us and the Damned"" vinyl, on 2LP for the first time.","in stock",46,"new","50.00 USD","","https://www.vinylmeplease.com/products/public-enemy-fear-of-a-black-planet","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/public_enemy_mock34586034.jpg?v=1624380261","843563144695","no","adult","543523"
"6707428032602","Kacey Musgraves - Same Trailer Different Park","Same Trailer Different Park, Kacey Musgrave's 2013 punchy major-label debut album, is the VMP Essentials Record of the Month for March 2023. Our 10th-anniversary edition is pressed on 180g ""Cactus Green"" colored vinyl with lacquers cut by Ryan Smith at Sterling Sound and plated at Welcome to 1979, and comes with Listening Notes by Amileah Sutliff and an art print by Steve Richards and Karen Naff.","in stock",154,"new","42.00 USD","","https://www.vinylmeplease.com/products/kacey-musgraves-same-trailer-different-park","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/same_trailer_different_park_store.jpg?v=1676651728","810143930245","no","adult","543523"
"4743498465370","Dolly Parton - Coat of Many Colors","In celebration of the album's 50th Anniversary, Dolly Parton's breakout solo album is the VMP Country Record of the Month for August 2021. It's here on Rainbow Splatter vinyl, remastered AAA from the original master tapes.","in stock",1487,"new","42.00 USD","","https://www.vinylmeplease.com/products/dolly-parton-coat-of-many-colors","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/dolly_mock44326.jpg?v=1624380339","194398802213","no","adult","543523"
"1907829014618","Blossom Dearie - Blossom Dearie","Blossom Dearie lays out Dearie’s basic mission: music that transports the listener to a room where she herself might be singing directly to them.","in stock",1361,"new","42.00 USD","","https://www.vinylmeplease.com/products/blossom-dearie-blossom-dearie","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/blossom_dearie_vinyl_store.jpg?v=1564073182","810143931440","no","adult","543523"
"4738125955162","Willie Nelson - Shotgun Willie","Shotgun Willie is here on Gunsmoke, 180g vinyl, remastered AAA from the original master tapes with new Listening Notes. It's the VMP Country Record of the Month for April 2021.","in stock",288,"new","42.00 USD","","https://www.vinylmeplease.com/products/willie-nelson-shotgun-willie","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/shotgun_willie_vinyl_store293847.jpg?v=1616181505","810143932638","no","adult","543523"
"4418810085466","Run-D.M.C. - Raising Hell","Raising Hell is the December Rap & Hip Hop Record of the Month, a new reissue of one of the most important rap albums of all time on neon green vinyl.","in stock",500,"new","42.00 USD","","https://www.vinylmeplease.com/products/raising-hell","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/raising_hell_vinyl_store_8fc5785c-0c45-4e15-b5d8-966a9bb691da.jpg?v=1574798472","810143930801","no","adult","543523"
"6619749711962","Gravediggaz - 6 Feet Deep","6 Feet Deep, the bloodcurdling 1994 debut from Gravediggaz, is the VMP Hip-Hop Record of the Month for August 2022. It's here on exclusive 2LP Black & Silver Splatter vinyl with lacquers cut by Cicely Balston at Alchemy Mastering at AIR.","in stock",129,"new","50.00 USD","","https://www.vinylmeplease.com/products/gravediggaz-six-feet-deep","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/6_feet_deep_store.jpg?v=1655386856","843563155622","no","adult","543523"
"4556799377498","Blackalicious - Blazing Arrow","The cult classic second studio album from rap duo Blackalicious is the Rap & Hip-Hop Record of the Month for March 2020.","in stock",262,"new","50.00 USD","","https://www.vinylmeplease.com/products/blackalicious-blazing-arrow","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/blazing_arrow_vinyl_store.jpg?v=1582588830","810143930702","no","adult","543523"
"4813151404122","Sturgill Simpson - Metamodern Sounds in Country Music","The sophomore album, and breakthrough, of Sturgill Simpson is here on exclusive Purple and White Swirl vinyl. It's the VMP Country Record of the Month for May, 2021.","in stock",199,"new","42.00 USD","","https://www.vinylmeplease.com/products/sturgill-simpson-metamodern-sounds-in-country-music","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/metamodern_sounds_vinyl_store65745.jpg?v=1616513045","787790341055","no","adult","543523"
"4827524071514","John Coltrane - Sun Ship","Sun Ship, the 1971 posthumous release from John Coltrane and his quartet (with McCoy Tyner, Jimmy Garrison and Elvin Jones), is the VMP Classics Record of the Month for July 2022. It's here on 180g black vinyl with AAA lacquers cut from the original master tapes by Ryan Smith at Sterling Sound.","in stock",1668,"new","42.00 USD","","https://www.vinylmeplease.com/products/john-coltrane-sun-ship","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/sun_ship_store.jpg?v=1655320931","843563155080","no","adult","543523"
"6554890403930","Dizzy Gillespie - Afro","Afro, the groundbreaking 1954 Afro-Cuban jazz album from Dizzy Gillespie, is the VMP Classics Record of the Month for September 2022. It's here on 180g black vinyl pressed at RTI with AAA lacquers cut from the original analog tapes by Ryan Smith at Sterling Sound.","in stock",171,"new","42.00 USD","","https://www.vinylmeplease.com/products/dizzy-gillespie-afro","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/afro_store.jpg?v=1655386713","843563150467","no","adult","543523"
"4518960988250","Aretha Franklin - Aretha Now","Aretha Now, the 13th studio album from Aretha Franklin, is the February 2020 Classics selection. It's been AAA remastered from the original tapes.","in stock",691,"new","42.00 USD","","https://www.vinylmeplease.com/products/aretha-franklin-aretha-now","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/aretha_now_vinyl_store.jpg?v=1579894173","810143930733","no","adult","543523"
"4709532270682","Quasimoto - The Further Adventures of Lord Quas","The second album from Madlib's alter ego is here, the entire album appearing on vinyl for the first time. It is the Hip-Hop Record of the Month for February 2021, and it's here on Day Breaking / Night Falling vinyl with an exclusive stencil.","in stock",2508,"new","50.00 USD","","https://www.vinylmeplease.com/products/quasimoto-the-further-adventures-of-lord-quas","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_further_adventures_vinyl_store2304983.jpg?v=1607628829","810143930528","no","adult","543523"
"1907823575130","Muddy Waters - Fathers and Sons","The late '60s were a mixed bag for Muddy Waters. In 1969, Waters needed to pivot, and away from the longhairs. He made Fathers and Sons.","in stock",774,"new","50.00 USD","","https://www.vinylmeplease.com/products/muddy-waters-fathers-and-sons","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/fathers_and_sons_vinyl_store.jpg?v=1564072874","810143931525","no","adult","543523"
"6707413876826","The Game - The Documentary","The Documentary, the 2005 debut from West Coast rapper The Game, is the VMP Hip-Hop Record of the Month for September 2022. It's here on exclusive 2LP Red vinyl with lacquers cut by Barry Grint at Alchemy Mastering at AIR.","in stock",309,"new","50.00 USD","","https://www.vinylmeplease.com/products/the-game-the-documentary","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_documentary_store.jpg?v=1655386931","843563156513","no","adult","543523"
"6552257691738","Ornette Coleman - The Shape of Jazz to Come","The Shape of Jazz to Come, the bold 1959 magnum opus from Ornette Coleman, is the VMP Classics Record of the Month for October 2022. It's here on 180g black audiophile vinyl pressed at RTI with AAA lacquers cut from the original mono tapes by Ryan Smith at Sterling Sound.","in stock",1972,"new","42.00 USD","","https://www.vinylmeplease.com/products/ornette-coleman-the-shape-of-jazz-to-come","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_shape_of_jazz_to_come_vinyl_store.jpg?v=1663013736","810143932898","no","adult","543523"
"6537447440474","Three 6 Mafia - When the Smoke Clears: Sixty 6, Sixty 1","When the Smoke Clears: Sixty 6, Sixty 1 is the fourth studio album from Three 6 Mafia, and the VMP Hip-Hop Record of the Month for October 2021. It's the first-ever wide vinyl release of the record, and it's here on 2LP Orange Mound vinyl.","in stock",223,"new","50.00 USD","","https://www.vinylmeplease.com/products/three-6-mafia-when-the-smoke-clears-sixty-6-sixty-1","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/when_the_smoke_clears_vinyl_store483290573.jpg?v=1632158527","194398869513","no","adult","543523"
"4200335048794","Method Man - Tical","Tical calls back to an oft-romanticized period when rockin’ the mic was more than enough, with no filler in sight.","in stock",487,"new","42.00 USD","","https://www.vinylmeplease.com/products/method-man-tical","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/tical_vinyl_store.jpg?v=1573257372","810143931037","no","adult","543523"
"4200359854170","Jim Sullivan - U.F.O.","No one knows what happened to Jim Sullivan, but there have been various rumors floated involving the mob, police foul play, and, due to his closeness to Roswell, alien abduction.","in stock",898,"new","42.00 USD","","https://www.vinylmeplease.com/products/jim-sullivan-u-f-o","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/UFO_vinyl_store_8d7807f2-3f43-42ad-8128-4c1bd15af3a4.jpg?v=1570718291","810143930917","no","adult","543523"
"4814795047002","Gram Parsons - Grievous Angel","Grievous Angel is Gram Parson's second and final studio album and the VMP Country Record of the Month for November 2021. It's here on 180g Turquoise Galaxy vinyl from AAA lacquers cut from the original tapes by Ryan Smith at Sterling Sound.","in stock",341,"new","42.00 USD","","https://www.vinylmeplease.com/products/gram-parsons-grievous-angel","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/grievous_angel_vinyl_store4992034.jpg?v=1632252137","810143932775","no","adult","543523"
"6607464169562","Yusef Lateef - The Three Faces of Yusef Lateef","The Three Faces of Yusef Lateef, the multifaceted 1960 album from multi-instrumentalist and composer Yusef Lateef, is the VMP Classics Record of the Month for December 2022. It's here on 180g black audiophile vinyl pressed at RTI, with AAA lacquers cut from the original analog tapes by Ryan Smith at Sterling Sound and Listening Notes from Ashawnta Jackson.","in stock",666,"new","42.00 USD","","https://www.vinylmeplease.com/products/yusef-lateef-the-3-faces-of-yusef-lateef","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/the_three_faces_of_yusef_lateef_store.jpg?v=1663169347","888072438682","no","adult","543523"
"6734930509914","Thelonious Monk Septet - Monk's Music","VMP's Classics Record of the Month for June 2023 is Thelonious Monk and his septet's massive Monk's Music. It's pressed on AAA 180g black vinyl with lacquers cut from the original master","in stock",659,"new","42.00 USD","","https://www.vinylmeplease.com/products/thelonious-monk-septet-monks-music","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/monks_music_vinyl_store.jpg?v=1678317401","888072443457","no","adult","543523"
"6619749679194","Miles Davis - Star People","Star People, the blistering 1983 album from Miles Davis, is the VMP Classics Record of the Month for November 2022. It's here on 180g black audiophile vinyl pressed at RTI with AAA lacquers cut from tapes by Ryan Smith at Sterling Sound.","in stock",2674,"new","50.00 USD","","https://www.vinylmeplease.com/products/miles-davis-star-people","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/star_people_vinyl_store.jpg?v=1663169265","194399896013","no","adult","543523"
"4200345469018","Sleater-Kinney - The Center Won't Hold","Sleater-Kinney's 9th LP, The Center Won't Hold is the Vinyl Me, Please Essentials for August 2019. We have it on exclusive red vinyl.","in stock",1342,"new","42.00 USD","","https://www.vinylmeplease.com/products/sleater-kinney-center-won-t-hold","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/center_wont_hold_vinyl_store.jpg?v=1570718143","810143930986","no","adult","543523"
"4660043808858","Big Boi - Sir Lucious Left Foot: The Son of Chico Dusty","Sir Lucious Left Foot: The Son of Chico Dusty is the debut solo album from OutKast MC Big Boi. It's the Hip-Hop Record of the Month for December, 2020. It comes on exclusive purple and silver galaxy vinyl.","in stock",278,"new","50.00 USD","","https://www.vinylmeplease.com/products/big-boi-sir-lucious-left-foot-the-son-of-chico-dusty","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/sir_lucious_left_foot_vinyl6776.jpg?v=1600783734","602435068282","no","adult","543523"
"1907829080154","Juvenile - 400 Degreez","400 Degreez went over 5x Platinum. Cash Money was an Army (and Navy) and Juvenile became the first breakout star.","in stock",1400,"new","50.00 USD","","https://www.vinylmeplease.com/products/juvenile-400-degreez","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/400_degreez_vinyl_store.jpg?v=1564073187","810143931433","no","adult","543523"
"6619749613658","Chief Keef - Finally Rich","Finally Rich is the debut album from the notorious Chicago rapper Chief Keef, and the VMP Hip-Hop Record of the Month for March 2022. It's first-ever vinyl release is here on $ilver & Black Galaxy vinyl with lacquers cut by Cicely Balston at Alchemy Mastering at AIR.","in stock",546,"new","50.00 USD","","https://www.vinylmeplease.com/products/chief-keef-finally-rich","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/finally_rich_mock.jpg?v=1639635598","843563150412","no","adult","543523"
"6701344260186","Earl Sweatshirt - SICK!","SICK!, the 2022 reflective album from Earl Sweatshirt, is the VMP Hip-Hop Record of the Month for March 2023. The first-ever vinyl release of the album, our edition comes on 180g 1LP ""Tabula Rasa"" colored vinyl with lacquers cut by Barry Grint at Alchemy Mastering at AIR and comes with Listening Notes written by Marcus J. Moore.","in stock",1067,"new","42.00 USD","","https://www.vinylmeplease.com/products/earl-sweatshirt-sick","https://cdn.shopify.com/s/files/1/0069/3465/9162/products/sick_store.jpg?v=1676412698","810143932973","no","adult","543523"
